CN	LiaoNing	1900	3	2	-24.667	35.569
CN	LiaoNing	1900	3	3	-32.795	43.146
CN	LiaoNing	1900	3	4	-0.236	48.802
CN	LiaoNing	1900	3	5	-16.508	30.97
CN	LiaoNing	1900	3	6	-21.105	42.752
CN	LiaoNing	1900	3	7	-21.395	32.056
CN	LiaoNing	1900	3	8	-12.961	40.714
CN	LiaoNing	1900	3	9	-15.791	40.837
CN	LiaoNing	1900	3	10	-34.535	35.897
CN	LiaoNing	1900	3	11	-9.465	31.324
CN	LiaoNing	1900	3	12	-13.547	38.109
CN	LiaoNing	1900	3	13	-9.514	35.715
CN	LiaoNing	1900	3	14	-9.976	34.066
CN	LiaoNing	1900	3	15	-21.541	31.01
CN	LiaoNing	1900	3	16	-10.881	45.235
CN	LiaoNing	1900	3	17	-20.305	36.569
CN	LiaoNing	1900	3	18	-14.611	38.369
CN	LiaoNing	1900	3	19	-8.207	34.605
CN	LiaoNing	1900	3	20	-18.023	40.059
CN	LiaoNing	1900	3	21	-3.88	47.28
CN	LiaoNing	1900	3	22	-19.321	49.173
CN	LiaoNing	1900	3	23	-11.104	46.647
CN	LiaoNing	1900	3	24	-6.098	34.483
CN	LiaoNing	1900	3	25	-31.555	33.514
CN	LiaoNing	1900	3	26	-12.856	31.289
CN	LiaoNing	1900	3	27	-19.81	48.141
CN	LiaoNing	1900	3	28	-4.384	45.393
CN	LiaoNing	1900	3	29	-2.782	43.565
CN	LiaoNing	1900	3	30	-2.6	31.277
CN	LiaoNing	1900	3	31	-32.072	42.921
CN	LiaoNing	1900	4	1	-20.454	31.797
CN	LiaoNing	1900	4	2	-2.931	32.937
CN	LiaoNing	1900	4	3	-30.627	47.129
CN	LiaoNing	1900	4	4	-3.665	41.953
CN	LiaoNing	1900	4	5	-11.291	48.128
CN	LiaoNing	1900	4	6	-27.445	32.562
CN	LiaoNing	1900	4	7	-20.097	46.061
CN	LiaoNing	1900	4	8	-11.308	35.72
CN	LiaoNing	1900	4	9	-19.452	34.54
CN	LiaoNing	1900	4	10	-34.413	48.719
CN	LiaoNing	1900	4	11	-8.11	45.915
CN	LiaoNing	1900	4	12	-23.85	37.183
CN	LiaoNing	1900	4	13	-0.841	32.045
CN	LiaoNing	1900	4	14	-3.683	46.089
CN	LiaoNing	1900	4	15	-22.225	37.557
CN	LiaoNing	1900	4	16	-24.805	47.636
CN	LiaoNing	1900	4	17	-1.916	42.358
CN	LiaoNing	1900	4	18	-30.551	43.384
CN	LiaoNing	1900	4	19	-33.963	48.118
CN	LiaoNing	1900	4	20	-3.586	30.106
CN	LiaoNing	1900	4	21	-22.124	37.315
CN	LiaoNing	1900	4	22	-11.518	47.58
CN	LiaoNing	1900	4	23	-13.716	32.151
CN	LiaoNing	1900	4	24	-25.809	33.492
CN	LiaoNing	1900	4	25	-9.896	43.273
CN	LiaoNing	1900	4	26	-15.028	46.047
CN	LiaoNing	1900	4	27	-2.749	38.901
CN	LiaoNing	1900	4	28	-20.372	47.71
CN	LiaoNing	1900	4	29	-8.729	33.073
CN	LiaoNing	1900	4	30	-13.758	45.987
CN	LiaoNing	1900	5	1	-23.734	41.743
CN	LiaoNing	1900	5	2	-29.407	45.059
CN	LiaoNing	1900	5	3	-9.879	43.857
CN	LiaoNing	1900	5	4	-33.302	48.982
CN	LiaoNing	1900	5	5	-26.053	35
CN	LiaoNing	1900	5	6	-20.336	41.649
CN	LiaoNing	1900	5	7	-21.051	32.712
CN	LiaoNing	1900	5	8	-25.098	37.857
CN	LiaoNing	1900	5	9	-2.7	43.587
CN	LiaoNing	1900	5	10	-25.716	38.238
CN	LiaoNing	1900	5	11	-25.666	37.902
CN	LiaoNing	1900	5	12	-10.306	39.477
CN	LiaoNing	1900	5	13	-11.895	48.489
CN	LiaoNing	1900	5	14	-24.427	40.636
CN	LiaoNing	1900	5	15	-19.26	32.75
CN	LiaoNing	1900	5	16	-21.633	46.39
CN	LiaoNing	1900	5	17	-4.62	32.884
CN	LiaoNing	1900	5	18	-17.945	30.371
CN	LiaoNing	1900	5	19	-2.492	36.955
CN	LiaoNing	1900	5	20	-13.569	34.835
CN	LiaoNing	1900	5	21	-21.604	46.858
CN	LiaoNing	1900	5	22	-0.645	32.934
CN	LiaoNing	1900	5	23	-5.17	49.695
CN	LiaoNing	1900	5	24	-10.667	43.324
CN	LiaoNing	1900	5	25	-8.469	33.393
CN	LiaoNing	1900	5	26	-11.931	41.027
CN	LiaoNing	1900	5	27	-4.128	37.676
CN	LiaoNing	1900	5	28	-19.881	41.706
CN	LiaoNing	1900	5	29	-9.036	38.465
CN	LiaoNing	1900	5	30	-0.906	46.33
CN	LiaoNing	1900	5	31	-9.153	43.883
CN	LiaoNing	1900	6	1	-11.607	34.828
CN	LiaoNing	1900	6	2	-26.397	45.969
CN	LiaoNing	1900	6	3	-33.813	49.286
CN	LiaoNing	1900	6	4	-5.704	36.076
CN	LiaoNing	1900	6	5	-32.752	39.468
CN	LiaoNing	1900	6	6	-12.854	41.234
CN	LiaoNing	1900	6	7	-13.84	39.833
CN	LiaoNing	1900	6	8	-0.107	43.134
CN	LiaoNing	1900	6	9	-28.112	35.212
CN	LiaoNing	1900	6	10	-0.51	45.921
CN	LiaoNing	1900	6	11	-22.493	31.471
CN	LiaoNing	1900	6	12	-30.531	34.94
CN	LiaoNing	1900	6	13	-24.876	38.673
CN	LiaoNing	1900	6	14	-14.557	49.678
CN	LiaoNing	1900	6	15	-18.562	49.584
CN	LiaoNing	1900	6	16	-17.751	49.255
CN	LiaoNing	1900	6	17	-4.527	31.954
CN	LiaoNing	1900	6	18	-11.273	49.211
CN	LiaoNing	1900	6	19	-15.476	42.184
CN	LiaoNing	1900	6	20	-9.006	42.844
CN	LiaoNing	1900	6	21	-4.551	46.726
CN	LiaoNing	1900	6	22	-0.511	33.399
CN	LiaoNing	1900	6	23	-7.705	41.539
CN	LiaoNing	1900	6	24	-28.306	41.792
CN	LiaoNing	1900	6	25	-32.981	49.245
CN	LiaoNing	1900	6	26	-14.775	38.031
CN	LiaoNing	1900	6	27	-30.715	42.939
CN	LiaoNing	1900	6	28	-33.647	39.924
CN	LiaoNing	1900	6	29	-30.675	36.162
CN	LiaoNing	1900	6	30	-24.275	43.224
CN	LiaoNing	1900	7	1	-13.364	46.945
CN	LiaoNing	1900	7	2	-29.978	38.751
CN	LiaoNing	1900	7	3	-0.258	31.751
CN	LiaoNing	1900	7	4	-17.704	47.237
CN	LiaoNing	1900	7	5	-6.807	44.426
CN	LiaoNing	1900	7	6	-23.831	44.13
CN	LiaoNing	1900	7	7	-18.884	35.721
CN	LiaoNing	1900	7	8	-34.477	33.274
CN	LiaoNing	1900	7	9	-12.928	41.465
CN	LiaoNing	1900	7	10	-31.49	49.34
CN	LiaoNing	1900	7	11	-17.655	42.563
CN	LiaoNing	1900	7	12	-24.433	30.04
CN	LiaoNing	1900	7	13	-16.224	45.739
CN	LiaoNing	1900	7	14	-28.735	44.781
CN	LiaoNing	1900	7	15	-26.158	36.078
CN	LiaoNing	1900	7	16	-13.084	37.414
CN	LiaoNing	1900	7	17	-33.301	32.295
CN	LiaoNing	1900	7	18	-29.432	38.898
CN	LiaoNing	1900	7	19	-31.658	41.103
CN	LiaoNing	1900	7	20	-14.866	35.102
CN	LiaoNing	1900	7	21	-11.201	46.357
CN	LiaoNing	1900	7	22	-9.406	49.533
CN	LiaoNing	1900	7	23	-6.335	37.119
CN	LiaoNing	1900	7	24	-17.497	45.042
CN	LiaoNing	1900	7	25	-29.601	33.907
CN	LiaoNing	1900	7	26	-29.774	37.1
CN	LiaoNing	1900	7	27	-23.834	41.909
CN	LiaoNing	1900	7	28	-28.266	31.394
CN	LiaoNing	1900	7	29	-9.694	38.754
CN	LiaoNing	1900	7	30	-15.658	45.483
CN	LiaoNing	1900	7	31	-29.431	47.681
CN	LiaoNing	1900	8	1	-29.427	42.373
CN	LiaoNing	1900	8	2	-29.804	47.339
CN	LiaoNing	1900	8	3	-31.239	42.898
CN	LiaoNing	1900	8	4	-29.976	33.975
CN	LiaoNing	1900	8	5	-21.139	39.734
CN	LiaoNing	1900	8	6	-23.456	32.81
CN	LiaoNing	1900	8	7	-1.252	48.037
CN	LiaoNing	1900	8	8	-33.598	35.664
CN	LiaoNing	1900	8	9	-5.173	40.077
CN	LiaoNing	1900	8	10	-4.682	44.331
CN	LiaoNing	1900	8	11	-8.541	39.368
CN	LiaoNing	1900	8	12	-28.599	49.951
CN	LiaoNing	1900	8	13	-22.319	40.87
CN	LiaoNing	1900	8	14	-14.271	45.254
CN	LiaoNing	1900	8	15	-34.375	37.351
CN	LiaoNing	1900	8	16	-0.96	49.424
CN	LiaoNing	1900	8	17	-19.49	37.672
CN	LiaoNing	1900	8	18	-31.104	42.054
CN	LiaoNing	1900	8	19	-9.222	49.945
CN	LiaoNing	1900	8	20	-33.298	30.033
CN	LiaoNing	1900	8	21	-26.816	42.278
CN	LiaoNing	1900	8	22	-24.111	33.987
CN	LiaoNing	1900	8	23	-0.852	47.983
CN	LiaoNing	1900	8	24	-7.931	45.474
CN	LiaoNing	1900	8	25	-21.837	48.689
CN	LiaoNing	1900	8	26	-23.585	30.934
CN	LiaoNing	1900	8	27	-10.768	38.157
CN	LiaoNing	1900	8	28	-10.874	40.677
CN	LiaoNing	1900	8	29	-26.621	43.25
CN	LiaoNing	1900	8	30	-17.176	33.555
CN	LiaoNing	1900	8	31	-17.129	34.576
CN	LiaoNing	1900	9	1	-32.006	42.817
CN	LiaoNing	1900	9	2	-23.436	48.644
CN	LiaoNing	1900	9	3	-30.771	46.035
CN	LiaoNing	1900	9	4	-21.112	49.421
CN	LiaoNing	1900	9	5	-26.704	49.262
CN	LiaoNing	1900	9	6	-29.416	35.04
CN	LiaoNing	1900	9	7	-23.749	44.478
CN	LiaoNing	1900	9	8	-3.054	49.843
CN	LiaoNing	1900	9	9	-23.26	47.764
CN	LiaoNing	1900	9	10	-17.325	42.742
CN	LiaoNing	1900	9	11	-21.331	48.527
CN	LiaoNing	1900	9	12	-1.374	43.126
CN	LiaoNing	1900	9	13	-9.413	41.011
CN	LiaoNing	1900	9	14	-0.941	49.772
CN	LiaoNing	1900	9	15	-24.715	36.133
CN	LiaoNing	1900	9	16	-10.939	44.161
CN	LiaoNing	1900	9	17	-10.717	37.872
CN	LiaoNing	1900	9	18	-30.157	41.433
CN	LiaoNing	1900	9	19	-27.796	30.033
CN	LiaoNing	1900	9	20	-6.48	36.74
CN	LiaoNing	1900	9	21	-25.646	34.602
CN	LiaoNing	1900	9	22	-34.227	37.157
CN	LiaoNing	1900	9	23	-18.529	38.473
CN	LiaoNing	1900	9	24	-11.645	43.054
CN	LiaoNing	1900	9	25	-19.597	32.376
CN	LiaoNing	1900	9	26	-24.598	33.623
CN	LiaoNing	1900	9	27	-4.983	45.433
CN	LiaoNing	1900	9	28	-23.307	32.175
CN	LiaoNing	1900	9	29	-15.313	36.993
CN	LiaoNing	1900	9	30	-28.593	46.669
CN	LiaoNing	1900	10	1	-18.215	40.149
CN	LiaoNing	1900	10	2	-20.944	30.955
CN	LiaoNing	1900	10	3	-33.772	49.847
CN	LiaoNing	1900	10	4	-6.996	44.508
CN	LiaoNing	1900	10	5	-19.831	49.959
CN	LiaoNing	1900	10	6	-26.675	49.028
CN	LiaoNing	1900	10	7	-6.528	47.313
CN	LiaoNing	1900	10	8	-25.939	38.983
CN	LiaoNing	1900	10	9	-27.717	36.339
CN	LiaoNing	1900	10	10	-23.149	31.879
CN	LiaoNing	1900	10	11	-10.942	37.022
CN	LiaoNing	1900	10	12	-28.336	34.493
CN	LiaoNing	1900	10	13	-3.208	32.309
CN	LiaoNing	1900	10	14	-29.216	48.861
CN	LiaoNing	1900	10	15	-23.79	33.647
CN	LiaoNing	1900	10	16	-24.948	47.318
CN	LiaoNing	1900	10	17	-0.639	47.301
CN	LiaoNing	1900	10	18	-20.224	45.562
CN	LiaoNing	1900	10	19	-3.048	36.696
CN	LiaoNing	1900	10	20	-2.687	31.595
CN	LiaoNing	1900	10	21	-22.33	30.471
CN	LiaoNing	1900	10	22	-22.874	30.555
CN	LiaoNing	1900	10	23	-20.037	34.779
CN	LiaoNing	1900	10	24	-16.501	32.454
CN	LiaoNing	1900	10	25	-27.402	41.776
CN	LiaoNing	1900	10	26	-16.513	43.944
CN	LiaoNing	1900	10	27	-23.645	36.017
CN	LiaoNing	1900	10	28	-33.297	31.306
CN	LiaoNing	1900	10	29	-26.054	38.921
CN	LiaoNing	1900	10	30	-10.438	33.883
CN	LiaoNing	1900	10	31	-32.696	48.724
CN	LiaoNing	1900	11	1	-27.446	46.06
CN	LiaoNing	1900	11	2	-8.183	41.231
CN	LiaoNing	1900	11	3	-28.62	41.007
CN	LiaoNing	1900	11	4	-12.672	46.665
CN	LiaoNing	1900	11	5	-4.06	42.068
CN	LiaoNing	1900	11	6	-29.982	36.982
CN	LiaoNing	1900	11	7	-22.077	46.494
CN	LiaoNing	1900	11	8	-25.482	38.164
CN	LiaoNing	1900	11	9	-4.438	44.621
CN	LiaoNing	1900	11	10	-3.88	49.21
CN	LiaoNing	1900	11	11	-22.429	43.901
CN	LiaoNing	1900	11	12	-22.493	34.479
CN	LiaoNing	1900	11	13	-14.783	45.747
CN	LiaoNing	1900	11	14	-9.578	39.789
CN	LiaoNing	1900	11	15	-9.832	39.374
CN	LiaoNing	1900	11	16	-26.285	42.328
CN	LiaoNing	1900	11	17	-12.659	46.212
CN	LiaoNing	1900	11	18	-32.128	48.146
CN	LiaoNing	1900	11	19	-0.677	37.472
CN	LiaoNing	1900	11	20	-21.226	47.452
CN	LiaoNing	1900	11	21	-8.405	49.263
CN	LiaoNing	1900	11	22	-21.292	35.509
CN	LiaoNing	1900	11	23	-8.698	40.538
CN	LiaoNing	1900	11	24	-19.625	31.206
CN	LiaoNing	1900	11	25	-29.031	48.831
CN	LiaoNing	1900	11	26	-6.026	38.073
CN	LiaoNing	1900	11	27	-2.241	43.363
CN	LiaoNing	1900	11	28	-3.011	40.852
CN	LiaoNing	1900	11	29	-34.04	40.254
CN	LiaoNing	1900	11	30	-13.348	30.009
CN	LiaoNing	1900	12	1	-29.852	41.757
CN	LiaoNing	1900	12	2	-32.104	35.74
CN	LiaoNing	1900	12	3	-21.161	47.629
CN	LiaoNing	1900	12	4	-18.624	46.04
CN	LiaoNing	1900	12	5	-19.106	42.579
CN	LiaoNing	1900	12	6	-7.418	41.866
CN	LiaoNing	1900	12	7	-25.575	36.172
CN	LiaoNing	1900	12	8	-17.485	48.577
CN	LiaoNing	1900	12	9	-34.568	43.29
CN	LiaoNing	1900	12	10	-26.348	34.515
CN	LiaoNing	1900	12	11	-17.898	34.76
CN	LiaoNing	1900	12	12	-17.845	34.648
CN	LiaoNing	1900	12	13	-31.48	32.746
CN	LiaoNing	1900	12	14	-3.657	43.927
CN	LiaoNing	1900	12	15	-19.443	42.428
CN	LiaoNing	1900	12	16	-9.734	39.56
CN	LiaoNing	1900	12	17	-21.082	37.466
CN	LiaoNing	1900	12	18	-21.041	34.448
CN	LiaoNing	1900	12	19	-32.334	44.413
CN	LiaoNing	1900	12	20	-4.462	49.325
CN	LiaoNing	1900	12	21	-13.217	31.255
CN	LiaoNing	1900	12	22	-24.927	30.904
CN	LiaoNing	1900	12	23	-33.301	39.992
CN	LiaoNing	1900	12	24	-24.398	31.216
CN	LiaoNing	1900	12	25	-9.249	42.176
CN	LiaoNing	1900	12	26	-19.068	34.081
CN	LiaoNing	1900	12	27	-13.581	30.216
CN	LiaoNing	1900	12	28	-30.054	32.623
CN	LiaoNing	1900	12	29	-31.442	37.371
CN	LiaoNing	1900	12	30	-7.903	39.894
CN	LiaoNing	1900	12	31	-34.263	49.619
CN	LiaoNing	1901	1	1	-23.933	47.468
CN	LiaoNing	1901	1	2	-31.322	35.076
CN	LiaoNing	1901	1	3	-16.19	42.71
CN	LiaoNing	1901	1	4	-15.102	48.189
CN	LiaoNing	1901	1	5	-16.329	41.393
CN	LiaoNing	1901	1	6	-24.807	43.164
CN	LiaoNing	1901	1	7	-24.834	41.972
CN	LiaoNing	1901	1	8	-5.282	36.66
CN	LiaoNing	1901	1	9	-13.43	34.256
CN	LiaoNing	1901	1	10	-10.212	35.459
CN	LiaoNing	1901	1	11	-19.315	43.666
CN	LiaoNing	1901	1	12	-0.788	30.712
CN	LiaoNing	1901	1	13	-22.427	49.187
CN	LiaoNing	1901	1	14	-33.56	42.524
CN	LiaoNing	1901	1	15	-33.967	43.593
CN	LiaoNing	1901	1	16	-18.848	44.798
CN	LiaoNing	1901	1	17	-18.139	44.228
CN	LiaoNing	1901	1	18	-21.051	36.816
CN	LiaoNing	1901	1	19	-20.275	42.449
CN	LiaoNing	1901	1	20	-30.107	42.981
CN	LiaoNing	1901	1	21	-22.924	38.04
CN	LiaoNing	1901	1	22	-3.89	43.725
CN	LiaoNing	1901	1	23	-9.476	35.895
CN	LiaoNing	1901	1	24	-24.095	46.97
CN	LiaoNing	1901	1	25	-14.674	33.418
CN	LiaoNing	1901	1	26	-9.691	46.791
CN	LiaoNing	1901	1	27	-24.198	46.263
CN	LiaoNing	1901	1	28	-32.069	39.815
CN	LiaoNing	1901	1	29	-8.994	35.158
CN	LiaoNing	1901	1	30	-7.559	36.379
CN	LiaoNing	1901	1	31	-3.11	47.282
CN	LiaoNing	1901	2	1	-23.517	37.396
CN	LiaoNing	1901	2	2	-14.546	48.194
CN	LiaoNing	1901	2	3	-30.154	30.442
CN	LiaoNing	1901	2	4	-8.104	34.42
CN	LiaoNing	1901	2	5	-29.038	34.445
CN	LiaoNing	1901	2	6	-7.743	46.347
CN	LiaoNing	1901	2	7	-30.94	39.169
CN	LiaoNing	1901	2	8	-15.12	39
CN	LiaoNing	1901	2	9	-12.687	38.058
CN	LiaoNing	1901	2	10	-2.044	32.377
CN	LiaoNing	1901	2	11	-21.817	37.168
CN	LiaoNing	1901	2	12	-2.174	42.103
CN	LiaoNing	1901	2	13	-10.921	30.165
CN	LiaoNing	1901	2	14	-7.891	48.606
CN	LiaoNing	1901	2	15	-10.466	43.305
CN	LiaoNing	1901	2	16	-15.97	42.843
CN	LiaoNing	1901	2	17	-16.598	48.895
CN	LiaoNing	1901	2	18	-4.972	41.864
CN	LiaoNing	1901	2	19	-21.669	43.549
CN	LiaoNing	1901	2	20	-21.19	48.022
CN	LiaoNing	1901	2	21	-5.535	30.669
CN	LiaoNing	1901	2	22	-25.835	44.191
CN	LiaoNing	1901	2	23	-30.44	47.087
CN	LiaoNing	1901	2	24	-19.047	40.539
CN	LiaoNing	1901	2	25	-6.515	31.889
CN	LiaoNing	1901	2	26	-18.734	45.004
CN	LiaoNing	1901	2	27	-21.217	32.249
CN	LiaoNing	1901	2	28	-22.083	44.744
CN	LiaoNing	1901	3	1	-4.335	42.345
CN	LiaoNing	1901	3	2	-10.114	47.516
CN	LiaoNing	1901	3	3	-28.027	47.665
CN	LiaoNing	1901	3	4	-6.435	39.429
CN	LiaoNing	1901	3	5	-22.976	32.842
CN	LiaoNing	1901	3	6	-15.478	47.881
CN	LiaoNing	1901	3	7	-7.5	30.786
CN	LiaoNing	1901	3	8	-23.639	43.17
CN	LiaoNing	1901	3	9	-19.94	34.885
CN	LiaoNing	1901	3	10	-26.514	36.043
CN	LiaoNing	1901	3	11	-9.932	44.526
CN	LiaoNing	1901	3	12	-6.173	32.103
CN	LiaoNing	1901	3	13	-2.194	47.802
CN	LiaoNing	1901	3	14	-25.321	40.173
CN	LiaoNing	1901	3	15	-7.602	30.933
CN	LiaoNing	1901	3	16	-23.875	34.101
CN	LiaoNing	1901	3	17	-24.809	38.38
CN	LiaoNing	1901	3	18	-16.921	40.883
CN	LiaoNing	1901	3	19	-22.77	41.554
CN	LiaoNing	1901	3	20	-28.137	34.575
CN	LiaoNing	1901	3	21	-14.017	32.847
CN	LiaoNing	1901	3	22	-10.596	40.009
CN	LiaoNing	1901	3	23	-33.056	41.384
CN	LiaoNing	1901	3	24	-6.899	48.108
CN	LiaoNing	1901	3	25	-5.368	40.389
CN	LiaoNing	1901	3	26	-4.647	32.057
CN	LiaoNing	1901	3	27	-12.595	46.008
CN	LiaoNing	1901	3	28	-27.549	46.102
CN	LiaoNing	1901	3	29	-26.629	33.578
CN	LiaoNing	1901	3	30	-13.122	49.129
CN	LiaoNing	1901	3	31	-18.92	36.595
CN	LiaoNing	1901	4	1	-10.317	44.401
CN	LiaoNing	1901	4	2	-3.318	39.97
CN	LiaoNing	1901	4	3	-33.846	32.03
CN	LiaoNing	1901	4	4	-17.353	45.901
CN	LiaoNing	1901	4	5	-9.435	44.12
CN	LiaoNing	1901	4	6	-21.012	36.264
CN	LiaoNing	1901	4	7	-24.517	47.342
CN	LiaoNing	1901	4	8	-27.344	33.974
CN	LiaoNing	1901	4	9	-27.708	48.755
CN	LiaoNing	1901	4	10	-21.157	49.742
CN	LiaoNing	1901	4	11	-33.864	43.769
CN	LiaoNing	1901	4	12	-4.599	42.209
CN	LiaoNing	1901	4	13	-29.574	38.538
CN	LiaoNing	1901	4	14	-23.276	37.454
CN	LiaoNing	1901	4	15	-32.993	31.994
CN	LiaoNing	1901	4	16	-20.007	38.475
CN	LiaoNing	1901	4	17	-12.716	34.763
CN	LiaoNing	1901	4	18	-26.231	43.901
CN	LiaoNing	1901	4	19	-6.695	48.644
CN	LiaoNing	1901	4	20	-12.224	42.296
CN	LiaoNing	1901	4	21	-18.022	30.717
CN	LiaoNing	1901	4	22	-23.947	31.404
CN	LiaoNing	1901	4	23	-15.937	30.414
CN	LiaoNing	1901	4	24	-19.857	40.477
CN	LiaoNing	1901	4	25	-15.841	39.056
CN	LiaoNing	1901	4	26	-31.11	34.827
CN	LiaoNing	1901	4	27	-15.576	48.393
CN	LiaoNing	1901	4	28	-32.522	39.079
CN	LiaoNing	1901	4	29	-22.559	31.521
CN	LiaoNing	1901	4	30	-2.781	41.338
CN	LiaoNing	1901	5	1	-33.171	41.258
CN	LiaoNing	1901	5	2	-7.216	33.833
CN	LiaoNing	1901	5	3	-22.943	32.14
CN	LiaoNing	1901	5	4	-27.741	42.33
CN	LiaoNing	1901	5	5	-6.986	35.62
CN	LiaoNing	1901	5	6	-23.701	43.156
CN	LiaoNing	1901	5	7	-18.46	35.486
CN	LiaoNing	1901	5	8	-3.936	44.624
CN	LiaoNing	1901	5	9	-5.671	37.066
CN	LiaoNing	1901	5	10	-20.725	35.862
CN	LiaoNing	1901	5	11	-14.528	47.996
CN	LiaoNing	1901	5	12	-10.783	36.52
CN	LiaoNing	1901	5	13	-14.331	31.746
CN	LiaoNing	1901	5	14	-4.248	31.479
CN	LiaoNing	1901	5	15	-4.218	33.284
CN	LiaoNing	1901	5	16	-21.792	33.841
CN	LiaoNing	1901	5	17	-12.608	43.513
CN	LiaoNing	1901	5	18	-33.694	35.466
CN	LiaoNing	1901	5	19	-9.466	48.237
CN	LiaoNing	1901	5	20	-32.976	30.804
CN	LiaoNing	1901	5	21	-17.261	48.085
CN	LiaoNing	1901	5	22	-3.408	36.28
CN	LiaoNing	1901	5	23	-25.348	41.553
CN	LiaoNing	1901	5	24	-10.243	38.546
CN	LiaoNing	1901	5	25	-12.787	33.989
CN	LiaoNing	1901	5	26	-29.924	44.253
CN	LiaoNing	1901	5	27	-29.861	42.9
CN	LiaoNing	1901	5	28	-24.731	36.158
CN	LiaoNing	1901	5	29	-23.956	41.763
CN	LiaoNing	1901	5	30	-14.68	45.255
CN	LiaoNing	1901	5	31	-32.003	45.286
CN	LiaoNing	1901	6	1	-23.913	48.874
CN	LiaoNing	1901	6	2	-13.21	44.782
CN	LiaoNing	1901	6	3	-17.383	35.892
CN	LiaoNing	1901	6	4	-21.776	49.39
CN	LiaoNing	1901	6	5	-15.299	31.752
CN	LiaoNing	1901	6	6	-24.596	48.953
CN	LiaoNing	1901	6	7	-23.518	34.83
CN	LiaoNing	1901	6	8	-28.762	45.929
CN	LiaoNing	1901	6	9	-3.195	45.1
CN	LiaoNing	1901	6	10	-28.667	49.885
CN	LiaoNing	1901	6	11	-2.03	37.07
CN	LiaoNing	1901	6	12	-15.8	40.976
CN	LiaoNing	1901	6	13	-23.359	40.392
CN	LiaoNing	1901	6	14	-0.8	49.023
CN	LiaoNing	1901	6	15	-14.488	37.15
CN	LiaoNing	1901	6	16	-11.175	32.611
CN	LiaoNing	1901	6	17	-16.91	32.182
CN	LiaoNing	1901	6	18	-34.64	47.841
CN	LiaoNing	1901	6	19	-22.747	43.127
CN	LiaoNing	1901	6	20	-19.173	32.036
CN	LiaoNing	1901	6	21	-0.814	39.529
CN	LiaoNing	1901	6	22	-5.254	43.47
